x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
42,2493842.7333333334,6680307.8536054455,-1692622.3869387791,2399714.2,6582704.392929781,-1783275.9929297804,2452751.05,6633001.461089022,-1727499.3610890228,2275289.966666667,6462253.062989194,-1911673.1296558604,2493842.7333333334,6680307.8536054455,-1692622.3869387791,2275289.966666667,6462253.062989194,-1911673.1296558604
43,2460784.2666666666,6730285.214028112,-1808716.6806947784,2398043.2666666666,6667437.7828001855,-1871351.2494668523,2452483.716666667,6719160.096585919,-1814192.6632525856,2280187.3666666667,6554940.698044779,-1994565.9647114458,2460784.2666666666,6730285.214028112,-1808716.6806947784,2280187.3666666667,6554940.698044779,-1994565.9647114458
44,2095312.5666666667,5171112.293680528,-980487.1603471946,2027961.1,5101756.222903049,-1045834.0229030484,2089848.1,5160626.324634424,-980930.1246344242,1894088.4333333333,4972903.1008369615,-1184726.2341702946,2095312.5666666667,5171112.293680528,-980487.1603471946,1894088.4333333333,4972903.1008369615,-1184726.2341702946
45,2640927.3666666667,6795976.767053679,-1514122.0337203448,2566903.5833333335,6721499.558347415,-1587692.3916807487,2634491.2666666666,6785666.057602,-1516683.5242686672,2436550.566666667,6596472.711182296,-1723371.577848963,2640927.3666666667,6795976.767053679,-1514122.0337203448,2436550.566666667,6596472.711182296,-1723371.577848963
46,2416375.8666666667,6091151.612074973,-1258399.8787416397,2346921.8333333335,6019834.904538205,-1325991.237871538,2493437.6666666665,6164337.860470164,-1177462.5271368306,2172836.566666667,5851296.132851045,-1505622.9995177109,2416375.8666666667,6091151.612074973,-1258399.8787416397,2172836.566666667,5851296.132851045,-1505622.9995177109
47,2593474.6666666665,6618572.299767945,-1431622.9664346124,2525535.5833333335,6549520.122301129,-1498448.9556344617,2598598.2666666666,6619054.912888134,-1421858.3795548012,2342354.966666667,6371893.175591638,-1687183.2422583052,2593474.6666666665,6618572.299767945,-1431622.9664346124,2342354.966666667,6371893.175591638,-1687183.2422583052
48,2758125.7,6997606.043933809,-1481354.6439338084,2689471.033333333,6928166.880495914,-1549224.8138292478,2818329.4833333334,7053974.552680506,-1417315.5860138396,2503927.6666666665,6748934.2590231,-1741078.9256897676,2758125.7,6997606.043933809,-1481354.6439338084,2503927.6666666665,6748934.2590231,-1741078.9256897676
49,2777900.4,7008217.6303748,-1452416.8303748001,2612190.683333333,6817725.5530472845,-1593344.1863806187,2835189.8833333333,7062509.137997851,-1392129.3713311837,2315778.0,6523492.714149719,-1891936.714149719,2777900.4,7008217.6303748,-1452416.8303748001,2315778.0,6523492.714149719,-1891936.714149719
50,2986084.533333333,7406633.054331619,-1434463.9876649529,2908993.816666667,7328337.331008539,-1510349.6976752044,3073646.0166666666,7491181.964399844,-1343889.9310665112,2726573.7666666666,7153324.175364291,-1700176.642030958,2986084.533333333,7406633.054331619,-1434463.9876649529,2726573.7666666666,7153324.175364291,-1700176.642030958
51,3182770.9,8090123.741733102,-1724581.9417331018,3138000.25,8046737.525916529,-1770737.025916529,3234963.15,8138739.09432302,-1668812.794323021,3047542.4,7960687.144201919,-1865602.3442019192,3182770.9,8090123.741733102,-1724581.9417331018,3047542.4,7960687.144201919,-1865602.3442019192
